id,title,company,location,city,state,zip_code,url,source,source_url,scraped_at,description,platform,salary,shift_type,requirements,benefits,application_url,job_category,seniority_level,is_remote,salary_min,salary_max,salary_type,salary_is_competitive,education_requirements,experience_requirements,certification_requirements,skill_requirements,completeness_required,completeness_optional,completeness_overall
CenterWell_8592432936905561817,Licensed Practical Nurse Home Health,CenterWell,"Location :
Danville, Kentucky",Danville,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-382381/Licensed-Practical-Nurse-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:41:24.928007,"Licensed Practical Nurse Home Health
Location :
Danville, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-382381
Apply Now",custom,,"Job Type :
Full time","Licensed Practical Nurse, Licensed",,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR382381EXTERNALENUS,nursing,entry,True,,,,False,licensed,,licensed; licensed practical nurse,,1.0,0.5,0.85
CenterWell_6914674851213638851,Physical Therapist Home Health,CenterWell,"Location :
Louisville, Kentucky",Louisville,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-371629/Physical-Therapist-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:41:29.759991,"Physical Therapist Home Health
Location :
Louisville, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-371629
Apply Now",custom,,"Job Type :
Full time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR371629EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_2149155343729532105,"Registered Nurse, Home Health",CenterWell,"Location :
Louisville, Kentucky",Louisville,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-375943/Registered-Nurse-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:41:34.329622,"Registered Nurse, Home Health
Location :
Louisville, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-375943
Apply Now",custom,,"Job Type :
Full time",Registered Nurse,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR375943EXTERNALENUS,nursing,entry,True,,,,False,,,registered nurse,,1.0,0.5,0.85
CenterWell_8869050283871070216,"Market CMO, Medical-IN/KY",CenterWell,"Location :
Louisville, Kentucky",Louisville,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-375874/Market-CMO-Medical-IN-KY,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:41:39.496379,"Market CMO, Medical-IN/KY
Associated with 2 categories
Associated with 2 categories
Location :
Louisville, Kentucky
Remote Job : No
Job Type :
Full time
undefined :
CenterWell Senior Primary Care
Job ID :
R-375874
Apply Now",custom,,"Job Type :
Full time",Senior,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR375874EXTERNALENUS,other,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_8099071472731023420,IPA Coding Associate Director,CenterWell,"Location :
Remote, Nationwide",Remote,NATIONWIDE,,https://www.centerwellcareers.com/us/en/job/R-367688/IPA-Coding-Associate-Director,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:41:45.461471,"IPA Coding Associate Director
Location :
Remote, Nationwide
Remote Job : Yes
Job Type :
Full time
Category :
Clinical Support
undefined :
Conviva Senior Primary Care
Job ID :
R-367688
Apply Now",custom,,"Job Type :
Full time","Associate, Senior",,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR367688EXTERNALENUS,administration,senior,True,,,,False,associate,senior,,,1.0,0.5,0.85
CenterWell_5525467878067096812,Primary Care Physician,CenterWell,"Location :
Louisville, Kentucky",Louisville,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-380296/Primary-Care-Physician,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:41:56.869804,"Primary Care Physician
Associated with 2 categories
Associated with 2 categories
Location :
Louisville, Kentucky
Remote Job : No
Job Type :
Full time
undefined :
CenterWell Senior Primary Care
Job ID :
R-380296
Apply Now",custom,,"Job Type :
Full time",Senior,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR380296EXTERNALENUS,medical,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_7684389657743290659,Senior Strategy Advancement Professional,CenterWell,"Location :
Remote, Nationwide",Remote,NATIONWIDE,,https://www.centerwellcareers.com/us/en/job/R-378016/Senior-Strategy-Advancement-Professional,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:42:03.707107,"Senior Strategy Advancement Professional
Associated with 2 categories
Associated with 2 categories
Location :
Remote, Nationwide
Remote Job : Yes
Job Type :
Full time
undefined :
CenterWell Senior Primary Care
Job ID :
R-378016
Apply Now",custom,,"Job Type :
Full time",Senior,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR378016EXTERNALENUS,other,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_2066185012210460912,MSO Strategy Development Lead,CenterWell,"MSO Strategy Development Lead
Available, IN","MSO Strategy Development Lead
Available",IN,,https://www.centerwellcareers.com/us/en/job/R-379739/MSO-Strategy-Development-Lead,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:43:25.453155,"MSO Strategy Development Lead
Available in 2 locations
Available in 2 locations
Associated with 2 categories
Associated with 2 categories
Remote Job : Yes
Job Type :
Full time
undefined :
CenterWell Senior Primary Care
Job ID :
R-379739
Apply Now",custom,,"Job Type :
Full time",Senior,development,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR379739EXTERNALENUS,administration,senior,True,,,,False,,senior,,,1.0,0.75,0.9249999999999999
CenterWell_857882890450588465,"Lead, PCO Change Release Management",CenterWell,"Location :
Remote, Nationwide",Remote,NATIONWIDE,,https://www.centerwellcareers.com/us/en/job/R-379563/Lead-PCO-Change-Release-Management,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:43:31.176557,"Lead, PCO Change Release Management
Associated with 2 categories
Associated with 2 categories
Location :
Remote, Nationwide
Remote Job : Yes
Job Type :
Full time
undefined :
CenterWell Senior Primary Care
Job ID :
R-379563
Apply Now",custom,,"Job Type :
Full time",Senior,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR379563EXTERNALENUS,administration,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_7392731331233531232,VSP Nurse Practitioner,CenterWell,"Location :
Remote, Nationwide",Remote,NATIONWIDE,,https://www.centerwellcareers.com/us/en/job/R-380184/VSP-Nurse-Practitioner,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:43:36.497099,"VSP Nurse Practitioner
Location :
Remote, Nationwide
Remote Job : Yes
Job Type :
Part time
Category :
Advanced Practice Provider
undefined :
CenterWell Senior Primary Care
Job ID :
R-380184
Apply Now",custom,,"Job Type :
Part time",Senior,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR380184EXTERNALENUS,nursing,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_7392731331233531232,VSP Nurse Practitioner,CenterWell,"VSP Nurse, PR",VSP Nurse,PR,,https://www.centerwellcareers.com/us/en/job/R-380184/VSP-Nurse-Practitioner,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:43:40.232566,VSP Nurse Practitioner,custom,,,,,https://www.centerwellcareers.com/us/en/job/R-380184/VSP-Nurse-Practitioner,nursing,entry,False,,,,False,,,,,1.0,0.0,0.7
CenterWell_3940995705834027825,Lead Product Owner,CenterWell,"Location :
Remote, Nationwide",Remote,NATIONWIDE,,https://www.centerwellcareers.com/us/en/job/R-380360/Lead-Product-Owner,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:43:42.569976,"Lead Product Owner
Associated with 2 categories
Associated with 2 categories
Location :
Remote, Nationwide
Remote Job : Yes
Job Type :
Full time
undefined :
CenterWell Senior Primary Care
Job ID :
R-380360
Apply Now",custom,,"Job Type :
Full time",Senior,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR380360EXTERNALENUS,administration,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_2865871882168963290,HIMS/Referral Coordinator,CenterWell,"Location :
Louisville, Kentucky",Louisville,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-377472/HIMS-Referral-Coordinator,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:43:48.096299,"HIMS/Referral Coordinator
Location :
Louisville, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Clinical Support
undefined :
CenterWell Senior Primary Care
Job ID :
R-377472
Apply Now",custom,,"Job Type :
Full time",Senior,referral,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR377472EXTERNALENUS,administration,senior,True,,,,False,,senior,,,1.0,0.75,0.9249999999999999
CenterWell_2865871882168963290,HIMS/Referral Coordinator,CenterWell,"Referral, CO",Referral,CO,,https://www.centerwellcareers.com/us/en/job/R-377472/HIMS-Referral-Coordinator,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:43:52.190100,HIMS/Referral Coordinator,custom,,,,referral,https://www.centerwellcareers.com/us/en/job/R-377472/HIMS-Referral-Coordinator,administration,entry,False,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_5796103083935163698,"Care Manager, Telephonic Nurse",CenterWell,"Location :
Remote, Nationwide",Remote,NATIONWIDE,,https://www.centerwellcareers.com/us/en/job/R-380454/Care-Manager-Telephonic-Nurse,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:44:01.512869,"Care Manager, Telephonic Nurse
Location :
Remote, Nationwide
Remote Job : Yes
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-380454
Apply Now",custom,,"Job Type :
Full time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR380454EXTERNALENUS,nursing,executive,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_5796103083935163698,"Care Manager, Telephonic Nurse",CenterWell,"Care Manager, TELEPHONIC NURSE",Care Manager,TELEPHONIC NURSE,,https://www.centerwellcareers.com/us/en/job/R-380454/Care-Manager-Telephonic-Nurse,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:44:05.304646,"Care Manager, Telephonic Nurse",custom,,,,,https://www.centerwellcareers.com/us/en/job/R-380454/Care-Manager-Telephonic-Nurse,nursing,executive,False,,,,False,,,,,1.0,0.0,0.7
CenterWell_7195878212217081552,Registered Nurse or Physical Therapist Denials Management Specialist,CenterWell,"Location :
Remote, Nationwide",Remote,NATIONWIDE,,https://www.centerwellcareers.com/us/en/job/R-380899/Registered-Nurse-or-Physical-Therapist-Denials-Management-Specialist,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:44:06.311841,"Registered Nurse or Physical Therapist Denials Management Specialist
Location :
Remote, Nationwide
Remote Job : Yes
Job Type :
Full time
Category :
Administrative and Support Services
undefined :
CenterWell Home Health
Job ID :
R-380899
Apply Now",custom,,"Job Type :
Full time",Registered Nurse,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR380899EXTERNALENUS,nursing,entry,True,,,,False,,,registered nurse,,1.0,0.5,0.85
CenterWell_7195878212217081552,Registered Nurse or Physical Therapist Denials Management Specialist,CenterWell,"Registered Nurse or Physical Therapist Denials Management, SP",Registered Nurse or Physical Therapist Denials Management,SP,,https://www.centerwellcareers.com/us/en/job/R-380899/Registered-Nurse-or-Physical-Therapist-Denials-Management-Specialist,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:44:10.514767,Registered Nurse or Physical Therapist Denials Management Specialist,custom,,,Registered Nurse,,https://www.centerwellcareers.com/us/en/job/R-380899/Registered-Nurse-or-Physical-Therapist-Denials-Management-Specialist,nursing,entry,False,,,,False,,,registered nurse,,1.0,0.25,0.7749999999999999
CenterWell_4169251546469171149,Telephonic Care Coach,CenterWell,"Location :
Remote, Nationwide",Remote,NATIONWIDE,,https://www.centerwellcareers.com/us/en/job/R-382447/Telephonic-Care-Coach,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:45:31.649896,"Telephonic Care Coach
Location :
Remote, Nationwide
Remote Job : Yes
Job Type :
Full time
Category :
Social Worker
undefined :
CenterWell Home Health
Job ID :
R-382447
Apply Now
Primary Care Physician
Associated with 2 categories
Associated with 2 categories
Location :
Louisville, Kentucky
Remote Job : No
Job Type :
Full time
undefined :
CenterWell Senior Primary Care
Job ID :
R-371673
Apply Now
Primary Care Physician
Associated with 2 categories
Associated with 2 categories
Location :
Louisville, Kentucky
Remote Job : No
Job Type :
Full time
undefined :
CenterWell Senior Primary Care
Job ID :
R-363367
Apply Now
Medical Assistant
Location :
New Albany, Indiana
Remote Job : No
Job Type :
Full time
Category :
Medical Assistant
undefined :
CenterWell Senior Primary Care
Job ID :
R-380513
Apply Now
Physical Therapist Assistant, Home Health
Location :
Bardstown, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-371226
App...",custom,,"Job Type :
Full time","RN, Senior",,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR382447EXTERNALENUS,therapy,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_4169251546469171149,Telephonic Care Coach,CenterWell,"Telephonic Care, CO",Telephonic Care,CO,,https://www.centerwellcareers.com/us/en/job/R-382447/Telephonic-Care-Coach,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:45:39.719681,Telephonic Care Coach,custom,,,,,https://www.centerwellcareers.com/us/en/job/R-382447/Telephonic-Care-Coach,other,entry,False,,,,False,,,,,1.0,0.0,0.7
CenterWell_2631662490665672860,Medical Assistant,CenterWell,"Location :
New Albany, Indiana",New Albany,INDIANA,,https://www.centerwellcareers.com/us/en/job/R-380513/Medical-Assistant,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:45:53.367896,"Medical Assistant
Location :
New Albany, Indiana
Remote Job : No
Job Type :
Full time
Category :
Medical Assistant
undefined :
CenterWell Senior Primary Care
Job ID :
R-380513
Apply Now",custom,,"Job Type :
Full time",Senior,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR380513EXTERNALENUS,medical,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_3419027460766292100,"Physical Therapist Assistant, Home Health",CenterWell,"Location :
Bardstown, Kentucky",Bardstown,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-371226/Physical-Therapist-Assistant-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:45:59.720330,"Physical Therapist Assistant, Home Health
Location :
Bardstown, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-371226
Apply Now",custom,,"Job Type :
Full time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR371226EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_3132366768433028258,Physical Therapist Home Health,CenterWell,"Location :
Bardstown, Kentucky",Bardstown,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-368673/Physical-Therapist-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:46:10.315972,"Physical Therapist Home Health
Location :
Bardstown, Kentucky
Remote Job : No
Job Type :
Part time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-368673
Apply Now",custom,,"Job Type :
Part time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR368673EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_7425258316483110256,Medical Social Worker Home Health,CenterWell,"Location :
Portage, Michigan",Portage,MICHIGAN,,https://www.centerwellcareers.com/us/en/job/R-382425/Medical-Social-Worker-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:47:49.420376,"Medical Social Worker Home Health
Location :
Portage, Michigan
Remote Job : No
Job Type :
Part time
Category :
Social Worker
undefined :
CenterWell Home Health
Job ID :
R-382425
Apply Now
Speech Language Pathologist Home Health
Location :
Lebanon, Kentucky
Remote Job : No
Job Type :
Part time
Category :
Speech Language Pathology
undefined :
CenterWell Home Health
Job ID :
R-352472
Apply Now
Physical Therapist Assistant Home Health
Location :
Spencer, Indiana
Remote Job : No
Job Type :
Part time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-381941
Apply Now
Physical Therapist Assistant Home Health
Location :
Princeton, West Virginia
Remote Job : No
Job Type :
Part time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-371361
Apply Now
Physical Therapist Home Health
Location :
Princeton, West Virginia
Remote Job : No
Job Type :
Full time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-369735
Apply Now
Physical ...",custom,,"Job Type :
Part time","Licensed Practical Nurse, LPN, Licensed",,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR382425EXTERNALENUS,nursing,entry,True,,,,False,licensed,,licensed practical nurse; licensed; lpn,,1.0,0.5,0.85
CenterWell_1311824292892971870,Physical Therapist Assistant Home Health,CenterWell,"Location :
Spencer, Indiana",Spencer,INDIANA,,https://www.centerwellcareers.com/us/en/job/R-381941/Physical-Therapist-Assistant-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:47:54.631922,"Physical Therapist Assistant Home Health
Location :
Spencer, Indiana
Remote Job : No
Job Type :
Part time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-381941
Apply Now",custom,,"Job Type :
Part time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR381941EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
